Img_Name,Img_Text,Img_Text_Label,Img_Label,Text_Label,,,,,,,
5470.jpg,Dekho vse to mai kisi ko Birtday wish nahi karta Lekin mai RADHA ko Birthday wish karna kabhi nahi bhulta,Nonbully,Nonbully,Nonbully,,,,,,,
5471.jpg,today at my office..click a selfie during my work REPLY,Nonbully,Nonbully,Nonbully,,,,,,,
5472.jpg,What unrealistic things in movies bug the hell out of you? THey remove headrests from cars so you can see actors better ,Bully,Nonbully,Nonbully,,,,,,,
5473.jpg,good news is i'm smiling.the bad news is it's the kind of smile that people should fear,Nonbully,Nonbully,Nonbully,,,,,,,
5474.jpg,"Ben Affleck and Matt Damon calling their moms after winning the Oscar for Good wil Hunting, 1997. ",Nonbully,Nonbully,Nonbully,,,,,,,
5475.jpg,"SHALINI SHANKAR AUTHOR,""DESI LAND""",Nonbully,Nonbully,Nonbully,,,,,,,
5476.jpg,Ishq whenever there's Jashn-e-bahara,Nonbully,Nonbully,Nonbully,,,,,,,
5477.jpg,Atharva gupte gupteatharva i think i have downloaded the wrong #AKvsAK movie,Nonbully,Nonbully,Nonbully,,,,,,,
5478.jpg,HUSBAND WIFE,Nonbully,Nonbully,Nonbully,,,,,,,
5479.jpg,China appears to warn india:push too hard and the lights could go out as border skirmishing increased last our expectations for you were low but HOLY FUCK,Bully,Nonbully,Nonbully,,,,,,,
5480.jpg,Safety First. HIGH ON SARCASM,Nonbully,Nonbully,Nonbully,,,,,,,
5481.jpg,news entertainment & arts i am greta:the coming of age movie wrapped up in a super-hero flick public i don't een know who you are,Nonbully,Nonbully,Nonbully,,,,,,,
5482.jpg,me every morning,Nonbully,Nonbully,Nonbully,,,,,,,
5483.jpg,प्लीज बच्चे ना देखे ! इस ऐप में लड़किया वो सब दिखाती है ,Bully,Nonbully,Nonbully,,,,,,,
5484.jpg,A group of 3 friend is always the best. ,Nonbully,Nonbully,Nonbully,,,,,,,
5485.jpg,i dont no y gals r crezy about me bt i can use pensil in only one sharpener ata time,Bully,Nonbully,Bully,,,,,,,
5486.jpg,Neighborhood aunty be like,Nonbully,Nonbully,Nonbully,,,,,,,
5487.jpg,"behold,the one commandment!no matter how many time porn is banned xvideos will make that number of sites",Nonbully,Nonbully,Nonbully,,,,,,,
5488.jpg,sirAKASHtic @Dev_Akash_ .8h Girls Boys ,Bully,Nonbully,Nonbully,,,,,,,
5489.jpg,remember this horn,Nonbully,Nonbully,Nonbully,,,,,,,
5490.jpg,Selfie with kids,Nonbully,Nonbully,Nonbully,,,,,,,
5491.jpg,ye hi theek hai,Bully,Nonbully,Nonbully,,,,,,,
5492.jpg,3 baje tak jaagne walo ko ghar ki rakwali krne ki salary do,Bully,Nonbully,Nonbully,,,,,,,
5493.jpg,when you are waiting for your turn and paani puri wala skips you and serve the person next to you,Nonbully,Nonbully,Nonbully,,,,,,,
5494.jpg,Gonna tell my kids this is Zack Synder @jasrajkhurana,Bully,Nonbully,Nonbully,,,,,,,
5495.jpg,me:mummy aaj school nahi jaunga mummy:aaj chla ja beta kl ki chutti kar liyo *10 year old me:ye bhi theek hai,Nonbully,Nonbully,Nonbully,,,,,,,
5496.jpg,I'm this many years old,Nonbully,Nonbully,Nonbully,,,,,,,
5497.jpg,relationship m aane ki khushi m mujhe party dete due mera dost...fake id se dost ko chutiya bana ke..party leta hua main...,Nonbully,Nonbully,Nonbully,,,,,,,
5498.jpg,9YO me: i got a loose tooth! Mom: let's wait until it falls off naturally Dad:,Bully,Nonbully,Nonbully,,,,,,,
5499.jpg,Aditya waze deshmukh SP UT Parmaveer ka love letter,Bully,Bully,Bully,,,,,,,
5500.jpg,ONE OF THE RAREST MOMENTS,Nonbully,Nonbully,Nonbully,,,,,,,
5501.jpg,"hero and heroine's father convo in old movies:aap apni blank check rakh lijiye,mai aapki beti rakh leta hu",Bully,Nonbully,Nonbully,,,,,,,
5502.jpg,That's why dad is my hero,Nonbully,Nonbully,Nonbully,,,,,,,
5503.jpg,lockdown for 3 weeks lockdown for 3 months,Bully,Nonbully,Nonbully,,,,,,,
5504.jpg,TAG THAT GIRL WHO LOOK INNOCENT BUT N0.1 ROWDY IN YOUR GANG,Bully,Bully,Nonbully,,,,,,,
5505.jpg,ye nimbu mirchi ka kya fayda hai?#lonavala#bikeride#bikeridelonavala,Nonbully,Nonbully,Nonbully,,,,,,,
5506.jpg,my love wrong person,Bully,Nonbully,Nonbully,,,,,,,
5507.jpg,"abe gaandu text ke end me ""xd""lkhta hun ladkiyan to patt hi jayen gi.",Bully,Bully,Bully,,,,,,,
5508.jpg,"COOLEST WARNING IF YOU HIT THIS SIGN, YOU WILL HIT THAT BRIDGE ",Nonbully,Nonbully,Nonbully,,,,,,,
5509.jpg,agar shaadi ke baad meri wife ko bachha ho gaya toh meri mummy ko pta chal jayega ki maine sex kiya,Nonbully,Nonbully,Bully,,,,,,,
5510.jpg,Nowadays Most Common Sabji In Indian Family. What do you call this in your language?,Nonbully,Nonbully,Nonbully,,,,,,,
5511.jpg,me while making maggi and tossing the pan back and forth shef,Bully,Bully,Nonbully,,,,,,,
5512.jpg,DID YOU KNOW? Chocolate improves brain function Banana reduces depression Orange improves skin health Cucumber keeps you hydrated  FITTYWITTYOFFICIAL,Nonbully,Nonbully,Nonbully,,,,,,,
5513.jpg,"be careful to mess whit me because i am cute,but not mute..editz""jack",Bully,Bully,Bully,,,,,,,
5514.jpg,DON'T KNOW WHY BUT THIS IS SO SATISFYING IG -GHANTAA,Nonbully,Nonbully,Nonbully,,,,,,,
5515.jpg,जब नाश मनुष्य पे छाता है तो पहले विवेक मर जाता है ..नाश*..विवेक*… मनुष्य *…..,Bully,Bully,Bully,,,,,,,
5516.jpg,Bruh Anthony Mackjie always look like  he konow something about you.,Bully,Nonbully,Nonbully,,,,,,,
5517.jpg,Yeh konsi lipi hai?,Bully,Bully,Nonbully,,,,,,,
5518.jpg,Broken things can still be beautiful,Nonbully,Nonbully,Nonbully,,,,,,,
5519.jpg,history teacher:babur killed ibrahim lodi..backbencher:toh jaa kr police station me bata na,Bully,Bully,Bully,,,,,,,
5520.jpg,we all have one cousin who is also our best friend,Nonbully,Nonbully,Nonbully,,,,,,,
5521.jpg,हमारी अधूरी कहानी…..True love is possible yes/no,Bully,Bully,Nonbully,,,,,,,
5522.jpg,my love wrong person,Bully,Nonbully,Nonbully,,,,,,,
5523.jpg,500$new note,Nonbully,Nonbully,Nonbully,,,,,,,
5524.jpg,Me A Day Before Exam Unboxing My Brand New Book,Bully,Bully,Nonbully,,,,,,,
5525.jpg,baby universe baby universe,Nonbully,Nonbully,Nonbully,,,,,,,
5526.jpg,In which class ? Do you fell in love?,Nonbully,Nonbully,Nonbully,,,,,,,
5527.jpg,fuckeddupkidtoo DA LIT,Bully,Bully,Bully,,,,,,,
5528.jpg,This won't end well..,Bully,Bully,Nonbully,,,,,,,
5529.jpg,"sat,26dec forget your EX,find your PRESENT this christmas IRONIC",Bully,Nonbully,Nonbully,,,,,,,
5530.jpg,"When someone stole your car, but the body in the trunk is no longer your problem",Bully,Bully,Bully,,,,,,,
5531.jpg,my life my attitude you don't,Nonbully,Nonbully,Nonbully,,,,,,,
5532.jpg,No one: People to skinny person's,Bully,Nonbully,Nonbully,,,,,,,
5533.jpg,living in India right now! I'm surrounded by idiots.,Bully,Nonbully,Bully,,,,,,,
5534.jpg,"""Dad, why my sister name is Rose?"" ""Because your mother loves Roses."" ""Thanks , dad."" ""No problem , Synder cut""",Bully,Nonbully,Bully,,,,,,,
5535.jpg,india can increase its GDP In 5 minutes by FA,Bully,Nonbully,Nonbully,,,,,,,
5536.jpg,WHEN YOU MISS HIM VS WHEN HE IS AROUND ,Bully,Bully,Nonbully,,,,,,,
5537.jpg,facebook don't study me you want graduate,Bully,Nonbully,Nonbully,,,,,,,
5538.jpg,Dekh liya madhvi tappu ke sath ghumne ka natija,Bully,Bully,Nonbully,,,,,,,
5539.jpg,not really my style SPIDERMAN Far from home,Bully,Bully,Nonbully,,,,,,,
5540.jpg,A MATCH MADE IN HEAVEN FROM HERE TO HERE,Nonbully,Nonbully,Nonbully,,,,,,,
5541.jpg,Father : My son will become big Doctor or Scientist …Mother: No he'll bracome rich biusnessman…Meanwhile son after few years …..कुछ बाते  priya anjali rai के बारे में ,Bully,Bully,Bully,,,,,,,
5542.jpg,Real love is when someone knows how to wait!,Nonbully,Nonbully,Nonbully,,,,,,,
5543.jpg,Would you slap your best friend for this me*saale ko bam se uda dunga,Bully,Bully,Bully,,,,,,,
5544.jpg,"Girls be 14 , Looking 18 ,Acting 21. Boys be 21 ,looking 18, Acting 14. VIA 9GAG.COM",Bully,Bully,Nonbully,,,,,,,
5545.jpg,"Ayodhya gang-rape survivor,who went to complain,allegedly beaten up by constables 3 awaard ayodhya g hold up",Bully,Bully,Bully,,,,,,,
5546.jpg,*Somebody walks  in the kitchen to drink water at 3:30am * Me :,Bully,Bully,Nonbully,,,,,,,
5547.jpg,pay the bill for your food or draw 25,Nonbully,Nonbully,Nonbully,,,,,,,
5548.jpg,shivam04pandey,Bully,Bully,Nonbully,,,,,,,
5549.jpg,*dies**from cricket memes*,Nonbully,Nonbully,Nonbully,,,,,,,
5550.jpg,EDUCATED UNEDUCATED,Nonbully,Nonbully,Nonbully,,,,,,,
5551.jpg,teer pe teer talvaar pe talvaar karti hai pyar to utar de salvaar teer pe teer talvaar pe talvaar talvaar me he dhaar to faad de salvaar BC...,Bully,Bully,Bully,,,,,,,
5552.jpg,BEST SPEED LIMIT,Bully,Bully,Nonbully,,,,,,,
5553.jpg,हमारी आर्थिक स्तिथि कमजोर है बहुत,Nonbully,Nonbully,Nonbully,,,,,,,
5554.jpg,If she appreciates this kinda date keep her close,Nonbully,Nonbully,Nonbully,,,,,,,
5555.jpg,"चुनावो के कारन ना तो उसे पेट्रोल, गैस के दाम घटाए, ना ही फर्जी किसानो के आगे झुका, ... यही साबुत है उसे देश की फ़िक्र है सत्ता की नहीं |",Nonbully,Nonbully,Nonbully,,,,,,,
5556.jpg,Everything come to you at the right time,Nonbully,Nonbully,Nonbully,,,,,,,
5557.jpg,me when queueing up for prasad after keertan and panditji ignores my outstretched palm,Bully,Bully,Nonbully,,,,,,,
5558.jpg,"Profile pic me fida, Milne ke baad alvida..",Bully,Nonbully,Nonbully,,,,,,,
5559.jpg,don't allow them to go outside tell kids to live their life Indian parents,Bully,Bully,Nonbully,,,,,,,
5560.jpg,SurfSkate,Nonbully,Nonbully,Nonbully,,,,,,,
5561.jpg,बॉलीवुड......फिजिक्स ….meri vidya ka majak uda rahi ho tum ,Bully,Bully,Bully,,,,,,,
5562.jpg,Remaining T201 of IND vs ENG series to be played without crowds Meanwhile Cameraman: @tiger007__,Bully,Bully,Nonbully,,,,,,,
5563.jpg,"Wow,this is literally me",Nonbully,Nonbully,Nonbully,,,,,,,
5564.jpg,Surya Kumar Yadav Debutes With Six Raju karn @Depressed_Er,Bully,Bully,Nonbully,,,,,,,
5565.jpg,me turning off the bathroom light when my brother is inside:,Bully,Bully,Nonbully,,,,,,,
5566.jpg,YE TUNE SAHI NAHI KIYA BHAI...,Bully,Bully,Nonbully,,,,,,,
5567.jpg,में युवा जीसके पास गुलाल  है ...मेरा मित्र जिसके पास पानी वाले गुब्बारे है..... हमारे स्कूल के वरिष्ठ छात्र जिसके पास ग्रीस है.,Bully,Bully,Nonbully,,,,,,,
5568.jpg,6 year old me trying to force two magnets to touch with  the same poles,Bully,Bully,Nonbully,,,,,,,
5569.jpg,I sit by myself talking to the moon trying to get to you in hopes youre on the other side talking to me too or am i a fool who sits alone talking to the moon.,Nonbully,Nonbully,Nonbully,,,,,,,
5570.jpg,"Me:I miss you,I want to see you my friend:I also want to see you When we see each other:",Bully,Nonbully,Nonbully,,,,,,,
5571.jpg,When you and your homies hire escorts in Bangkok neechey se check kar..neechey se!,Bully,Bully,Bully,,,,,,,
5572.jpg,15 year old me trying to force two magnets to touch with  the same poles,Bully,Bully,Nonbully,,,,,,,
5573.jpg,bhai hath pe mitti lagana bhul gye shayad public ko chutia bannna koi inse sikhe sikhe inseeee,Bully,Bully,Bully,,,,,,,
5574.jpg,The road to Heaven Kedarnath,Nonbully,Nonbully,Nonbully,,,,,,,
5575.jpg,"BIG Congratulations..!!Dil bechara has over 85 million views in less than 24 hours,which makes it the most watched OTT film in India.#ArrestCulpritsOfSSR",Nonbully,Nonbully,Nonbully,,,,,,,
5576.jpg,Agar izzat ki kmai krna chahte ho  Toh link in bio me aa jao,Bully,Bully,Bully,,,,,,,
5577.jpg,"NDTV Sushant singh rajput just refused a fairness cream ad deal worth 15 crore:reports ""as responsible actors,it is our duty tonot indulge in sending out incorrect messages"",said sushant singh rajput Entertainment written by Nilanjana Basu updated:january 12,2018 11:51 am IST",Nonbully,Nonbully,Nonbully,,,,,,,
5578.jpg,"Tom Holland : ""Dad, act normal. Emma Watson is coming.""",Bully,Bully,Nonbully,,,,,,,
5579.jpg,Tiktokers vs youtubers le memers*abhi hum zinda hain,Bully,Nonbully,Bully,,,,,,,
5580.jpg,ISLIYE DOWN THA SOCIAL MEDIA,Bully,Bully,Nonbully,,,,,,,
5581.jpg,sarcasmic Boi BoiSarcasmic Crush-mera ek kaam hai..kar doge? Me on my inner head-(Tujh jaisi meenakumari ke liye toh mai seene pe goli khaunga seene pe dhanno),Bully,Bully,Nonbully,,,,,,,
5582.jpg,"PADHEGA INDIA TABHI TO BADHEGA CANADA, AUSTRALIA, AMERICA",Bully,Nonbully,Bully,,,,,,,
5583.jpg,my dad couldn't find google chrome so i did this,Bully,Bully,Nonbully,,,,,,,
5584.jpg,The right person will never leave you,Nonbully,Nonbully,Nonbully,,,,,,,
5585.jpg,"she-mai kal tumhare ghar aaungi ludo khelne,taiyar rahna me-",Bully,Bully,Nonbully,,,,,,,
5586.jpg,We live in a society... Just unfair things,Nonbully,Nonbully,Nonbully,,,,,,,
5587.jpg,*justice league who worked hard and revived superman**superman beats them badly*justice league:,Bully,Bully,Bully,,,,,,,
5588.jpg,@trilochann45  Me- *pull off pants after peeing* The last drop of Urine: Raju Bhaaaiii.....me aaa gaya!,Bully,Bully,Bully,,,,,,,
,,,,,,,,,,,
5590.jpg,Bruh Anthony Mackjie always look like  he konow something about you.,Bully,Nonbully,Nonbully,,,,,,,
5591.jpg,"proud momint for India the entire crew of 'Ever G...Business insider India The entire crew of'Ever given'that has blocked suez canal is indian ever given has been stuck in the suez canal,the world's busiest shipping route,for almost four days now.Photo via Bilndia",Bully,Nonbully,Bully,,,,,,,
5592.jpg,"Me as a mother:Wake up baby,mama will take pictures with you",Nonbully,Nonbully,Nonbully,,,,,,,
5593.jpg,durex introduced new invisible condom for my invisible girlfriend,Bully,Bully,Bully,,,,,,,
5594.jpg,IG - GHANTAA  EAT THIS OR KISS THE 3RD PERSON IN YOUR DM LIST,Bully,Nonbully,Nonbully,,,,,,,
5595.jpg,"when you overhear some teens refer to 90s music as ""classics ""or""oldies""",Bully,Nonbully,Nonbully,,,,,,,
5596.jpg,100% use of Brain Police officer kidnaps his own son and solve the cases to get promotion. Bhai Hai Tu Mera,Bully,Bully,Nonbully,,,,,,,
5597.jpg,"Doictors:Amitabh Bachchan is stable with mild symptoms *Indian media started telecasting his awards,achievements and movie clips* Bs*k abhi zinda hu mai.",Bully,Nonbully,Bully,,,,,,,
5598.jpg,I'd prefer this over anything,Nonbully,Nonbully,Nonbully,,,,,,,
5599.jpg,"ON AN AVERAGE, 2 JOURNALIST A DAY HAVE DIED IN THE MONTH OF APRIL DUE TO VID 165 JOURNALIST SO FAR THESE ARE THE PEOPLE WHO ARE SACRIFICING THEIR LIVES TO KEEP US UPDATED. REST IN PEACE",Nonbully,Nonbully,Nonbully,,,,,,,
5600.jpg,Yakeen nahi ho raha ki aese hi thand me 7 bje uth kar Naha Dho Kar Hum School Chale Jaate The ,Bully,Nonbully,Nonbully,,,,,,,
5601.jpg,luckiest are those who get love proposal from girls first,Nonbully,Nonbully,Nonbully,,,,,,,
5602.jpg,When you have only one bother and his girlfriend broke his heart,Bully,Bully,Nonbully,,,,,,,
5603.jpg,Tum kab aaye? Sabse Pehle mai ho to aaya!,Bully,Bully,Nonbully,,,,,,,
5604.jpg,"YOUGURT WITH HONEY Before sleeping massage your face with yogurt and honey for 2 minutes daily as it helps to cure pimples, makes skin tight, soft and glowing in no time.  FITTYWITTYOFFICIAL",Nonbully,Nonbully,Nonbully,,,,,,,
5605.jpg,REEL REAL,Nonbully,Nonbully,Nonbully,,,,,,,
5606.jpg,India has supplied to 60 million vaccine dose to more than 70 countries Just Indian Thing,Nonbully,Nonbully,Nonbully,,,,,,,
5607.jpg,Ex 9:00 PM Hy Hii Pehchana.. ?? Hain Btao kon hoon.??? Madharchod ,Bully,Bully,Bully,,,,,,,
5608.jpg,World Sleep Day 19 March 2021 Oh ye to mera wala din hai,Bully,Nonbully,Bully,,,,,,,
5609.jpg,Me searching something for hours Mummy after seraching in seconds: Mummy**,Bully,Bully,Nonbully,,,,,,,
5610.jpg,What a way to start your International cricket career COURTSEY :ICC,Nonbully,Nonbully,Nonbully,,,,,,,
5611.jpg,"IT DOESN'T MATTER WHO WIN OR LOOSE TODAY IF WE ARE UNABLE TO SAVE THEM, WE HAVE FAILED.",Nonbully,Nonbully,Nonbully,,,,,,,
5612.jpg,Bae @Noot_your_Bae The Only movies based on Sakht laundas.,Bully,Nonbully,Bully,,,,,,,
5613.jpg,Tumhare dil ka hotspot on hai sayad kyoki mere dil ka wifi bar bar connect hua ja rha he,Nonbully,Bully,Nonbully,,,,,,,
5614.jpg,Cheems Cheemney Cheemtah Cheemta @samirankapse,Bully,Bully,Nonbully,,,,,,,
5615.jpg,"It is only a short trip, enjoy it!",Nonbully,Nonbully,Nonbully,,,,,,,
5616.jpg,Unit 11 Making the right choices Sorry I have one *Teacher*,Bully,Bully,Nonbully,,,,,,,
5617.jpg,Replies Jaideep Pal 1 hour ago Sir I am recently selected in sbi po.how much dowry can I take? May I take 40 lakhs can you please tell current market rates of sbi employees? 4 Add a public comment reply,Bully,Nonbully,Bully,,,,,,,
5618.jpg,25 year old me trying to force two magnets to touch with  the same poles,Bully,Bully,Nonbully,,,,,,,
5619.jpg,I KNOW EVERYTHING HAPPENS FOR A REASON BUT WHAT FU K FedEx,Bully,Nonbully,Bully,,,,,,,
5620.jpg,Be Loyal with your Partner,Nonbully,Nonbully,Nonbully,,,,,,,
5621.jpg,"If she looks at you like that, you have everything bro…",Nonbully,Nonbully,Nonbully,,,,,,,
5622.jpg,"sasti sutta @vermasaidwhat "" Leave your books and come to the computer lab""",Bully,Bully,Nonbully,,,,,,,
5623.jpg,1 2 3 4 5 Next> 10 11 12  Next> 3412 3413 3414 3696 Next>,Nonbully,Nonbully,Nonbully,,,,,,,
5624.jpg,BENEFITS OF DOING KING KOBRA POSE Decrease stiffness of the lower back Strengthens the arms and shoulders Increases flexibility Improves menstrual irregularities Elevates mood Firms an tones the buttocks FITTYWITTYOFFICIAL,Nonbully,Nonbully,Nonbully,,,,,,,
5625.jpg,Relatable or not? Relative kids* Bhaiya aona phone do na ek baar Bhaiya mere sath khelne chalo na Me sitting peacefully,Bully,Bully,Nonbully,,,,,,,
5626.jpg,The road to Heaven Kedarnath,Nonbully,Nonbully,Nonbully,,,,,,,
5627.jpg,Humko follow karti ho na Toh message pe baat kahe nai karti!,Bully,Bully,Nonbully,,,,,,,
5628.jpg,"Parveen Kaswan @parveenkaswan , IFS The reason I prefer seminars over webinars .",Nonbully,Nonbully,Nonbully,,,,,,,
5629.jpg,"Every elser sibling in this world Yes, you were adopted! Mom Told me.",Bully,Nonbully,Bully,,,,,,,
5630.jpg,Mali Uganda Ghana Guyana,Nonbully,Nonbully,Nonbully,,,,,,,
5631.jpg,Bengal's Son Insulted In His Own Bengal,Bully,Bully,Bully,,,,,,,
5632.jpg,12 year old me trying to force two magnets to touch with  the same poles,Bully,Bully,Nonbully,,,,,,,
5633.jpg,Don't know why but I can feel this chair,Nonbully,Nonbully,Nonbully,,,,,,,
5634.jpg,You can't get attached to fictional characters Also Me:,Nonbully,Nonbully,Nonbully,,,,,,,
5635.jpg,Maggi ke laddoo,Nonbully,Nonbully,Nonbully,,,,,,,
5636.jpg,Which one of them make more sense as a Supervillain,Nonbully,Nonbully,Nonbully,,,,,,,
5637.jpg,TU SIRF MERI HAI HAA SIRF TERI AUR MAI SABKA,Bully,Nonbully,Bully,,,,,,,
5638.jpg,Look at the single person holding the cell phone.,Bully,Nonbully,Bully,,,,,,,
5639.jpg,Daa Funk updated his cover photo After a heavy workout session bade harami ho bete,Bully,Bully,Nonbully,,,,,,,
5640.jpg,"People should Start normalizing part time jobs for students Doesn't matter if you're working at McDonakld's , Uber or working as a foodpanda rider, at leat you're earning yourself rather than depending on father's pocket money.",Nonbully,Nonbully,Nonbully,,,,,,,
5641.jpg,TAG THAT GIRL WHO LOOKS INNOCENT BUT NO.1 ROWDY IN YOUR GANG,Bully,Bully,Nonbully,,,,,,,
5642.jpg,STILL CAN'T BELIEVE THIS WAS GIVEN OUT!,Bully,Nonbully,Nonbully,,,,,,,
5643.jpg,Last night we Studied till 3am When Started? 2:55 am ,Bully,Bully,Nonbully,,,,,,,
5644.jpg,@aakash_lakia Problems that i didn't know as a kid. My Parents Me,Nonbully,Nonbully,Nonbully,,,,,,,
5645.jpg,*When Crow start caw* Mom : Lagta hai mehman ane wale hai. Crow:,Bully,Bully,Nonbully,,,,,,,
5646.jpg,There are some boys who love a girl without even telling her.,Nonbully,Nonbully,Nonbully,,,,,,,
5647.jpg,FIRST CONDOM WAS MADE IN 1839 PEOPLE BEFORE 1839: Control….,Bully,Bully,Bully,,,,,,,
5648.jpg,Maybe If I join a gym and start working out I'll be happy Nope that's wasn't it,Nonbully,Nonbully,Nonbully,,,,,,,
5649.jpg,bas.. Nikla gayi hawa,Bully,Bully,Nonbully,,,,,,,
5650.jpg,"GAP REAL MIRROR 2-WAY MIRROR FOR ALL WOMEN'S Be carefull in changing rooms, hotels, malls and shopping stores.",Nonbully,Nonbully,Nonbully,,,,,,,
5651.jpg,Tera Chale Jana Bhi Zaroori Tha Warna Hame Toh Pata Hi Nahi Chalta Duniya Mein Aur Bhi Mast Mast Maal Hai,Bully,Bully,Bully,,,,,,,
5652.jpg,WHERE DOES IT HURT? Headache Stomach Ache Paying college fee 40k/year for access to free info found on Google. ,Bully,Nonbully,Nonbully,,,,,,,
5653.jpg,Me to my friends: Bhai yaar kuch nahi aarha… answer dikah dey yaar plzz Also me: गलत हुआ तो गला काट देने मादरचोद,Bully,Bully,Bully,,,,,,,
5654.jpg,""" Mere Jaise Lakho Mile Honge Tujko Piya ,  Mujhe To Mila Tu hi"" These lines Hits me Hard",Nonbully,Nonbully,Nonbully,,,,,,,
5655.jpg,All boys are not same,Nonbully,Nonbully,Nonbully,,,,,,,
5656.jpg,Shout out to all the dads that be eating like this so their kids can eat  at the table at home,Nonbully,Nonbully,Nonbully,,,,,,,
5657.jpg,Ajay GurJar @_lost_human__ Crush replied me after 17 days My friends: Lagta hai aapke pyaar me to gir gayi bhai,Bully,Nonbully,Bully,,,,,,,
5658.jpg,"Shah Rukh Khan ""Never take someone's feeling for granted, you never know how much courage that they took to show it to you.""",Nonbully,Nonbully,Nonbully,,,,,,,
5659.jpg,sudha choubey @choubey_tweets Boys after 2-3 minutes of chat with any girl Number Chahiye Mereko,Bully,Nonbully,Nonbully,,,,,,,
5660.jpg,Canada Serea Leone Bahamas Ethiopia,Nonbully,Nonbully,Nonbully,,,,,,,
5661.jpg,Girl hitting me knowing I can't hit her back me believing in equality,Bully,Bully,Bully,,,,,,,
5662.jpg,Woman Who Coughed On Uber Driver Facing Years In Prison  After Turning Herself In,Bully,Bully,Bully,,,,,,,
5663.jpg,DAD : Beta I Fruity or I Beer Lekr Ana Backbenchers: Acha to aap Fruity Peyenge DAD: DAD* ME*,Bully,Bully,Bully,,,,,,,
5664.jpg,"Behind every successful man There is woman called""Mom""",Nonbully,Nonbully,Nonbully,,,,,,,
5665.jpg,Relative : Beta ye Google pay kaise use Krte hai ??  Me: Lao mujhe dijiye phone *Me after sending 1000rs to my account as an example*,Bully,Bully,Nonbully,,,,,,,
5666.jpg,"Do you date boys?No,I am straight i only date girls So how many girls did you date?",Bully,Bully,Nonbully,,,,,,,
5667.jpg,I will sleep early from today Me at 2 AM: ,Bully,Nonbully,Nonbully,,,,,,,
5668.jpg,Only college guys know the value of bag During 2 hour of lecture,Bully,Bully,Nonbully,,,,,,,
5669.jpg,NETFLIX AND NAASTE,Nonbully,Nonbully,Nonbully,,,,,,,
5670.jpg,When yopu're in someone else's house and poop won't flush,Bully,Bully,Bully,,,,,,,
5671.jpg,When your parents ask why you changed VPN to Italy: My goals are beyond your understanding,Nonbully,Nonbully,Nonbully,,,,,,,
5672.jpg,"Smashi People's Android , Then Giving Them iphones  Damn... I kinda prefer my Android",Bully,Bully,Bully,,,,,,,
5673.jpg,WHO ELSE ENJOYS THIS SCENE DURING WEDDING FUNCTIONS,Bully,Bully,Nonbully,,,,,,,
5674.jpg,Somewhere In A Mumbai Cafe KULHAD MEIN CHAI PIYA KARO DOSTO! ISI BAHANE DESH KI MITTI CHUMNE KA AWSAR MILEGA,Nonbully,Nonbully,Nonbully,,,,,,,
5675.jpg,luv sandhu @Middlefinger01 When someone talk around me about relationship Me: Maine gandi gaali de deni hai,Bully,Bully,Bully,,,,,,,
5676.jpg,20 SQUATS DAILY TRY THIS DAILY AND GET Improves Body balance Make leg muscle strong Tones your entire body Builds confidence Best for runners Prevents injury FITTYWITTYOFFICIAL,Nonbully,Nonbully,Nonbully,,,,,,,
5677.jpg,Rahul @MemewalaCA Friend:Tujhe to tere crush ne Reject kar diya fir bhi tune Sad status kyunahi daala Me: That's not my style,Bully,Nonbully,Nonbully,,,,,,,
5678.jpg,"PLz stop making fun of my bro, He is great too",Bully,Bully,Nonbully,,,,,,,
5679.jpg,When you smoke weed for the first time,Bully,Bully,Bully,,,,,,,
5680.jpg,Kaun sa section ? Section D Salaam Saheb @IstikaMobin,Bully,Nonbully,Bully,,,,,,,
5681.jpg,Monish Hardasani @being__bing *best Friend starts coughing* me- RAM BOLO BHAI RAM,Bully,Bully,Bully,,,,,,,
5682.jpg,"Ayush Bansal @SarcAyushtic * Free trial gets over* Netflix:  Malik, Aaage ka kya soch hai?",Bully,Bully,Nonbully,,,,,,,
5683.jpg,Me looking at the F my kid received on the math homework I helped him finish,Bully,Bully,Bully,,,,,,,
5684.jpg,Get a girl with a dirty mind and innocent looks.,Nonbully,Nonbully,Nonbully,,,,,,,
5685.jpg,Lalit Rajput @trollerbiyLalit When your mix water with sanitizer becomes more *Corona virus kaise kaise log rhte hain yahan,Bully,Bully,Nonbully,,,,,,,
5686.jpg,JUSAT INDIAN THINGS It's Rajpal Yadav birthday Fans: Fatafat ye wishes khatam karo baad me aur milegi @Pata.cha lek,Bully,Bully,Nonbully,,,,,,,
5687.jpg,Nobita bhai k sath dhoka hua hai Translate Tweet 2+(2x5)=12,Bully,Bully,Nonbully,,,,,,,
5688.jpg,You need guts to hold a movie for a year! Respect to the man,Nonbully,Nonbully,Nonbully,,,,,,,
5689.jpg,*3 y/o sibling after walking 2 min. on road*,Bully,Nonbully,Nonbully,,,,,,,
5690.jpg,How often do plane crashes? Just Once.,Bully,Nonbully,Nonbully,,,,,,,
5691.jpg,Is that real or photoshoped,Bully,Bully,Nonbully,,,,,,,
5692.jpg,Daft punk going down as one of the greatest duos in the history of electronic music,Bully,Bully,Nonbully,,,,,,,
5693.jpg,Teacher : Why are you late? Me : Traffic Teacher : But it's an online class f#ck,Bully,Bully,Bully,,,,,,,
